VALUE,long,lat
539.00000000,31.417,49.917
537.00000000,31.583,49.917
545.00000000,31.750,49.917
547.00000000,31.917,49.917
554.00000000,32.083,49.917
558.00000000,32.250,49.917
560.00000000,32.417,49.917
564.00000000,32.583,49.917
574.00000000,32.750,49.917
579.00000000,32.917,49.917
572.00000000,33.083,49.917
563.00000000,33.250,49.917
550.00000000,33.417,49.917
548.00000000,33.583,49.917
552.00000000,33.750,49.917
554.00000000,33.917,49.917
563.00000000,34.083,49.917
566.00000000,34.250,49.917
564.00000000,34.417,49.917
562.00000000,34.583,49.917
560.00000000,34.750,49.917
567.00000000,34.917,49.917
572.00000000,35.083,49.917
574.00000000,35.250,49.917
562.00000000,35.417,49.917
555.00000000,35.583,49.917
555.00000000,35.750,49.917
555.00000000,35.917,49.917
552.00000000,36.083,49.917
555.00000000,36.250,49.917
557.00000000,36.417,49.917
554.00000000,36.583,49.917
543.00000000,36.750,49.917
536.00000000,36.917,49.917
541.00000000,37.083,49.917
545.00000000,37.250,49.917
548.00000000,37.417,49.917
547.00000000,37.583,49.917
544.00000000,37.750,49.917
549.00000000,37.917,49.917
552.00000000,38.083,49.917
546.00000000,38.250,49.917
540.00000000,38.417,49.917
533.00000000,38.583,49.917
526.00000000,38.750,49.917
518.00000000,38.917,49.917
521.00000000,39.083,49.917
520.00000000,39.250,49.917
517.00000000,39.417,49.917
518.00000000,39.583,49.917
685.00000000,22.583,49.750
655.00000000,22.750,49.750
648.00000000,22.917,49.750
663.00000000,23.083,49.750
675.00000000,23.250,49.750
687.00000000,23.417,49.750
694.00000000,23.583,49.750
699.00000000,23.750,49.750
705.00000000,23.917,49.750
710.00000000,24.083,49.750
690.00000000,24.250,49.750
689.00000000,24.417,49.750
689.00000000,24.583,49.750
696.00000000,24.750,49.750
692.00000000,24.917,49.750
688.00000000,25.083,49.750
676.00000000,25.250,49.750
658.00000000,25.417,49.750
651.00000000,25.583,49.750
643.00000000,25.750,49.750
640.00000000,25.917,49.750
637.00000000,26.083,49.750
640.00000000,26.250,49.750
642.00000000,26.417,49.750
651.00000000,26.583,49.750
658.00000000,26.750,49.750
661.00000000,26.917,49.750
664.00000000,27.083,49.750
663.00000000,27.250,49.750
661.00000000,27.417,49.750
656.00000000,27.583,49.750
651.00000000,27.750,49.750
644.00000000,27.917,49.750
640.00000000,28.083,49.750
636.00000000,28.250,49.750
633.00000000,28.417,49.750
628.00000000,28.583,49.750
631.00000000,28.750,49.750
629.00000000,28.917,49.750
626.00000000,29.083,49.750
622.00000000,29.250,49.750
620.00000000,29.417,49.750
616.00000000,29.583,49.750
606.00000000,29.750,49.750
590.00000000,29.917,49.750
578.00000000,30.083,49.750
569.00000000,30.250,49.750
570.00000000,30.417,49.750
569.00000000,30.583,49.750
567.00000000,30.750,49.750
564.00000000,30.917,49.750
564.00000000,31.083,49.750
559.00000000,31.250,49.750
554.00000000,31.417,49.750
545.00000000,31.583,49.750
546.00000000,31.750,49.750
549.00000000,31.917,49.750
554.00000000,32.083,49.750
554.00000000,32.250,49.750
552.00000000,32.417,49.750
557.00000000,32.583,49.750
554.00000000,32.750,49.750
551.00000000,32.917,49.750
547.00000000,33.083,49.750
530.00000000,33.250,49.750
525.00000000,33.417,49.750
532.00000000,33.583,49.750
535.00000000,33.750,49.750
540.00000000,33.917,49.750
547.00000000,34.083,49.750
549.00000000,34.250,49.750
553.00000000,34.417,49.750
549.00000000,34.583,49.750
551.00000000,34.750,49.750
559.00000000,34.917,49.750
562.00000000,35.083,49.750
561.00000000,35.250,49.750
555.00000000,35.417,49.750
548.00000000,35.583,49.750
542.00000000,35.750,49.750
537.00000000,35.917,49.750
532.00000000,36.083,49.750
532.00000000,36.250,49.750
534.00000000,36.417,49.750
530.00000000,36.583,49.750
530.00000000,36.750,49.750
529.00000000,36.917,49.750
534.00000000,37.083,49.750
540.00000000,37.250,49.750
548.00000000,37.417,49.750
541.00000000,37.583,49.750
541.00000000,37.750,49.750
549.00000000,37.917,49.750
545.00000000,38.083,49.750
541.00000000,38.250,49.750
536.00000000,38.417,49.750
534.00000000,38.583,49.750
525.00000000,38.750,49.750
516.00000000,38.917,49.750
514.00000000,39.083,49.750
513.00000000,39.250,49.750
517.00000000,39.417,49.750
521.00000000,39.583,49.750
519.00000000,39.750,49.750
519.00000000,39.917,49.750
525.00000000,40.083,49.750
523.00000000,40.250,49.750
778.00000000,22.583,49.583
731.00000000,22.750,49.583
709.00000000,22.917,49.583
711.00000000,23.083,49.583
715.00000000,23.250,49.583
716.00000000,23.417,49.583
715.00000000,23.583,49.583
713.00000000,23.750,49.583
714.00000000,23.917,49.583
730.00000000,24.083,49.583
715.00000000,24.250,49.583
713.00000000,24.417,49.583
700.00000000,24.583,49.583
700.00000000,24.750,49.583
689.00000000,24.917,49.583
681.00000000,25.083,49.583
668.00000000,25.250,49.583
650.00000000,25.417,49.583
635.00000000,25.583,49.583
631.00000000,25.750,49.583
636.00000000,25.917,49.583
632.00000000,26.083,49.583
635.00000000,26.250,49.583
640.00000000,26.417,49.583
648.00000000,26.583,49.583
652.00000000,26.750,49.583
658.00000000,26.917,49.583
661.00000000,27.083,49.583
661.00000000,27.250,49.583
660.00000000,27.417,49.583
652.00000000,27.583,49.583
647.00000000,27.750,49.583
642.00000000,27.917,49.583
637.00000000,28.083,49.583
629.00000000,28.250,49.583
628.00000000,28.417,49.583
631.00000000,28.583,49.583
632.00000000,28.750,49.583
632.00000000,28.917,49.583
630.00000000,29.083,49.583
625.00000000,29.250,49.583
620.00000000,29.417,49.583
616.00000000,29.583,49.583
603.00000000,29.750,49.583
591.00000000,29.917,49.583
583.00000000,30.083,49.583
575.00000000,30.250,49.583
575.00000000,30.417,49.583
568.00000000,30.583,49.583
569.00000000,30.750,49.583
569.00000000,30.917,49.583
567.00000000,31.083,49.583
563.00000000,31.250,49.583
553.00000000,31.417,49.583
546.00000000,31.583,49.583
543.00000000,31.750,49.583
542.00000000,31.917,49.583
541.00000000,32.083,49.583
546.00000000,32.250,49.583
549.00000000,32.417,49.583
547.00000000,32.583,49.583
538.00000000,32.750,49.583
536.00000000,32.917,49.583
523.00000000,33.083,49.583
505.00000000,33.250,49.583
507.00000000,33.417,49.583
516.00000000,33.583,49.583
522.00000000,33.750,49.583
528.00000000,33.917,49.583
532.00000000,34.083,49.583
539.00000000,34.250,49.583
543.00000000,34.417,49.583
539.00000000,34.583,49.583
541.00000000,34.750,49.583
550.00000000,34.917,49.583
551.00000000,35.083,49.583
547.00000000,35.250,49.583
543.00000000,35.417,49.583
537.00000000,35.583,49.583
535.00000000,35.750,49.583
536.00000000,35.917,49.583
536.00000000,36.083,49.583
531.00000000,36.250,49.583
522.00000000,36.417,49.583
516.00000000,36.583,49.583
515.00000000,36.750,49.583
516.00000000,36.917,49.583
527.00000000,37.083,49.583
540.00000000,37.250,49.583
544.00000000,37.417,49.583
541.00000000,37.583,49.583
539.00000000,37.750,49.583
542.00000000,37.917,49.583
534.00000000,38.083,49.583
535.00000000,38.250,49.583
532.00000000,38.417,49.583
530.00000000,38.583,49.583
526.00000000,38.750,49.583
521.00000000,38.917,49.583
512.00000000,39.083,49.583
513.00000000,39.250,49.583
517.00000000,39.417,49.583
521.00000000,39.583,49.583
521.00000000,39.750,49.583
524.00000000,39.917,49.583
529.00000000,40.083,49.583
529.00000000,40.250,49.583
841.00000000,22.583,49.417
854.00000000,22.750,49.417
830.00000000,22.917,49.417
801.00000000,23.083,49.417
780.00000000,23.250,49.417
759.00000000,23.417,49.417
747.00000000,23.583,49.417
740.00000000,23.750,49.417
728.00000000,23.917,49.417
721.00000000,24.083,49.417
712.00000000,24.250,49.417
704.00000000,24.417,49.417
699.00000000,24.583,49.417
697.00000000,24.750,49.417
687.00000000,24.917,49.417
680.00000000,25.083,49.417
664.00000000,25.250,49.417
644.00000000,25.417,49.417
635.00000000,25.583,49.417
629.00000000,25.750,49.417
631.00000000,25.917,49.417
632.00000000,26.083,49.417
630.00000000,26.250,49.417
638.00000000,26.417,49.417
644.00000000,26.583,49.417
649.00000000,26.750,49.417
652.00000000,26.917,49.417
657.00000000,27.083,49.417
656.00000000,27.250,49.417
651.00000000,27.417,49.417
650.00000000,27.583,49.417
645.00000000,27.750,49.417
643.00000000,27.917,49.417
636.00000000,28.083,49.417
630.00000000,28.250,49.417
624.00000000,28.417,49.417
623.00000000,28.583,49.417
627.00000000,28.750,49.417
635.00000000,28.917,49.417
638.00000000,29.083,49.417
633.00000000,29.250,49.417
627.00000000,29.417,49.417
614.00000000,29.583,49.417
604.00000000,29.750,49.417
595.00000000,29.917,49.417
587.00000000,30.083,49.417
580.00000000,30.250,49.417
576.00000000,30.417,49.417
575.00000000,30.583,49.417
575.00000000,30.750,49.417
570.00000000,30.917,49.417
564.00000000,31.083,49.417
563.00000000,31.250,49.417
557.00000000,31.417,49.417
553.00000000,31.583,49.417
551.00000000,31.750,49.417
548.00000000,31.917,49.417
538.00000000,32.083,49.417
525.00000000,32.250,49.417
530.00000000,32.417,49.417
534.00000000,32.583,49.417
522.00000000,32.750,49.417
518.00000000,32.917,49.417
513.00000000,33.083,49.417
506.00000000,33.250,49.417
506.00000000,33.417,49.417
509.00000000,33.583,49.417
512.00000000,33.750,49.417
517.00000000,33.917,49.417
529.00000000,34.083,49.417
532.00000000,34.250,49.417
532.00000000,34.417,49.417
531.00000000,34.583,49.417
539.00000000,34.750,49.417
541.00000000,34.917,49.417
541.00000000,35.083,49.417
538.00000000,35.250,49.417
535.00000000,35.417,49.417
529.00000000,35.583,49.417
533.00000000,35.750,49.417
534.00000000,35.917,49.417
534.00000000,36.083,49.417
530.00000000,36.250,49.417
526.00000000,36.417,49.417
518.00000000,36.583,49.417
506.00000000,36.750,49.417
504.00000000,36.917,49.417
521.00000000,37.083,49.417
540.00000000,37.250,49.417
546.00000000,37.417,49.417
535.00000000,37.583,49.417
536.00000000,37.750,49.417
536.00000000,37.917,49.417
528.00000000,38.083,49.417
528.00000000,38.250,49.417
529.00000000,38.417,49.417
530.00000000,38.583,49.417
525.00000000,38.750,49.417
518.00000000,38.917,49.417
515.00000000,39.083,49.417
516.00000000,39.250,49.417
515.00000000,39.417,49.417
514.00000000,39.583,49.417
519.00000000,39.750,49.417
517.00000000,39.917,49.417
523.00000000,40.083,49.417
523.00000000,40.250,49.417
936.00000000,22.583,49.250
935.00000000,22.750,49.250
921.00000000,22.917,49.250
951.00000000,23.083,49.250
935.00000000,23.250,49.250
902.00000000,23.417,49.250
828.00000000,23.583,49.250
785.00000000,23.750,49.250
766.00000000,23.917,49.250
742.00000000,24.083,49.250
725.00000000,24.250,49.250
712.00000000,24.417,49.250
689.00000000,24.583,49.250
678.00000000,24.750,49.250
682.00000000,24.917,49.250
675.00000000,25.083,49.250
664.00000000,25.250,49.250
648.00000000,25.417,49.250
638.00000000,25.583,49.250
631.00000000,25.750,49.250
630.00000000,25.917,49.250
628.00000000,26.083,49.250
630.00000000,26.250,49.250
633.00000000,26.417,49.250
633.00000000,26.583,49.250
638.00000000,26.750,49.250
640.00000000,26.917,49.250
647.00000000,27.083,49.250
647.00000000,27.250,49.250
649.00000000,27.417,49.250
651.00000000,27.583,49.250
645.00000000,27.750,49.250
640.00000000,27.917,49.250
631.00000000,28.083,49.250
625.00000000,28.250,49.250
623.00000000,28.417,49.250
621.00000000,28.583,49.250
621.00000000,28.750,49.250
629.00000000,28.917,49.250
632.00000000,29.083,49.250
637.00000000,29.250,49.250
622.00000000,29.417,49.250
613.00000000,29.583,49.250
607.00000000,29.750,49.250
597.00000000,29.917,49.250
588.00000000,30.083,49.250
582.00000000,30.250,49.250
578.00000000,30.417,49.250
577.00000000,30.583,49.250
573.00000000,30.750,49.250
571.00000000,30.917,49.250
568.00000000,31.083,49.250
566.00000000,31.250,49.250
561.00000000,31.417,49.250
562.00000000,31.583,49.250
558.00000000,31.750,49.250
554.00000000,31.917,49.250
552.00000000,32.083,49.250
539.00000000,32.250,49.250
529.00000000,32.417,49.250
518.00000000,32.583,49.250
511.00000000,32.750,49.250
502.00000000,32.917,49.250
501.00000000,33.083,49.250
502.00000000,33.250,49.250
504.00000000,33.417,49.250
500.00000000,33.583,49.250
507.00000000,33.750,49.250
515.00000000,33.917,49.250
524.00000000,34.083,49.250
525.00000000,34.250,49.250
525.00000000,34.417,49.250
532.00000000,34.583,49.250
536.00000000,34.750,49.250
536.00000000,34.917,49.250
533.00000000,35.083,49.250
532.00000000,35.250,49.250
527.00000000,35.417,49.250
529.00000000,35.583,49.250
530.00000000,35.750,49.250
531.00000000,35.917,49.250
531.00000000,36.083,49.250
531.00000000,36.250,49.250
525.00000000,36.417,49.250
524.00000000,36.583,49.250
520.00000000,36.750,49.250
514.00000000,36.917,49.250
526.00000000,37.083,49.250
544.00000000,37.250,49.250
544.00000000,37.417,49.250
530.00000000,37.583,49.250
535.00000000,37.750,49.250
529.00000000,37.917,49.250
525.00000000,38.083,49.250
524.00000000,38.250,49.250
527.00000000,38.417,49.250
525.00000000,38.583,49.250
529.00000000,38.750,49.250
518.00000000,38.917,49.250
522.00000000,39.083,49.250
517.00000000,39.250,49.250
511.00000000,39.417,49.250
506.00000000,39.583,49.250
513.00000000,39.750,49.250
512.00000000,39.917,49.250
517.00000000,40.083,49.250
519.00000000,40.250,49.250
514.00000000,40.417,49.250
995.00000000,22.417,49.083
1054.00000000,22.583,49.083
1099.00000000,22.750,49.083
1077.00000000,22.917,49.083
1081.00000000,23.083,49.083
1144.00000000,23.250,49.083
1049.00000000,23.417,49.083
933.00000000,23.583,49.083
873.00000000,23.750,49.083
819.00000000,23.917,49.083
801.00000000,24.083,49.083
766.00000000,24.250,49.083
730.00000000,24.417,49.083
706.00000000,24.583,49.083
678.00000000,24.750,49.083
663.00000000,24.917,49.083
665.00000000,25.083,49.083
661.00000000,25.250,49.083
648.00000000,25.417,49.083
642.00000000,25.583,49.083
631.00000000,25.750,49.083
628.00000000,25.917,49.083
625.00000000,26.083,49.083
623.00000000,26.250,49.083
626.00000000,26.417,49.083
624.00000000,26.583,49.083
628.00000000,26.750,49.083
629.00000000,26.917,49.083
632.00000000,27.083,49.083
639.00000000,27.250,49.083
641.00000000,27.417,49.083
640.00000000,27.583,49.083
642.00000000,27.750,49.083
634.00000000,27.917,49.083
632.00000000,28.083,49.083
621.00000000,28.250,49.083
618.00000000,28.417,49.083
617.00000000,28.583,49.083
621.00000000,28.750,49.083
623.00000000,28.917,49.083
621.00000000,29.083,49.083
622.00000000,29.250,49.083
617.00000000,29.417,49.083
612.00000000,29.583,49.083
607.00000000,29.750,49.083
596.00000000,29.917,49.083
588.00000000,30.083,49.083
583.00000000,30.250,49.083
575.00000000,30.417,49.083
575.00000000,30.583,49.083
572.00000000,30.750,49.083
566.00000000,30.917,49.083
566.00000000,31.083,49.083
565.00000000,31.250,49.083
562.00000000,31.417,49.083
561.00000000,31.583,49.083
557.00000000,31.750,49.083
550.00000000,31.917,49.083
549.00000000,32.083,49.083
550.00000000,32.250,49.083
547.00000000,32.417,49.083
533.00000000,32.583,49.083
521.00000000,32.750,49.083
511.00000000,32.917,49.083
501.00000000,33.083,49.083
495.00000000,33.250,49.083
497.00000000,33.417,49.083
496.00000000,33.583,49.083
503.00000000,33.750,49.083
513.00000000,33.917,49.083
519.00000000,34.083,49.083
518.00000000,34.250,49.083
521.00000000,34.417,49.083
522.00000000,34.583,49.083
525.00000000,34.750,49.083
526.00000000,34.917,49.083
526.00000000,35.083,49.083
524.00000000,35.250,49.083
526.00000000,35.417,49.083
526.00000000,35.583,49.083
527.00000000,35.750,49.083
529.00000000,35.917,49.083
529.00000000,36.083,49.083
534.00000000,36.250,49.083
533.00000000,36.417,49.083
525.00000000,36.583,49.083
519.00000000,36.750,49.083
521.00000000,36.917,49.083
535.00000000,37.083,49.083
542.00000000,37.250,49.083
536.00000000,37.417,49.083
528.00000000,37.583,49.083
522.00000000,37.750,49.083
518.00000000,37.917,49.083
523.00000000,38.083,49.083
523.00000000,38.250,49.083
525.00000000,38.417,49.083
524.00000000,38.583,49.083
527.00000000,38.750,49.083
517.00000000,38.917,49.083
519.00000000,39.083,49.083
509.00000000,39.250,49.083
514.00000000,39.417,49.083
508.00000000,39.583,49.083
505.00000000,39.750,49.083
505.00000000,39.917,49.083
510.00000000,40.083,49.083
512.00000000,40.250,49.083
889.00000000,22.250,48.917
864.00000000,22.417,48.917
973.00000000,22.583,48.917
1108.00000000,22.750,48.917
1228.00000000,22.917,48.917
1244.00000000,23.083,48.917
1257.00000000,23.250,48.917
1158.00000000,23.417,48.917
1160.00000000,23.583,48.917
1061.00000000,23.750,48.917
932.00000000,23.917,48.917
863.00000000,24.083,48.917
820.00000000,24.250,48.917
792.00000000,24.417,48.917
736.00000000,24.583,48.917
686.00000000,24.750,48.917
669.00000000,24.917,48.917
651.00000000,25.083,48.917
646.00000000,25.250,48.917
644.00000000,25.417,48.917
641.00000000,25.583,48.917
630.00000000,25.750,48.917
625.00000000,25.917,48.917
621.00000000,26.083,48.917
615.00000000,26.250,48.917
610.00000000,26.417,48.917
608.00000000,26.583,48.917
614.00000000,26.750,48.917
620.00000000,26.917,48.917
621.00000000,27.083,48.917
630.00000000,27.250,48.917
635.00000000,27.417,48.917
633.00000000,27.583,48.917
635.00000000,27.750,48.917
634.00000000,27.917,48.917
629.00000000,28.083,48.917
623.00000000,28.250,48.917
619.00000000,28.417,48.917
610.00000000,28.583,48.917
608.00000000,28.750,48.917
609.00000000,28.917,48.917
612.00000000,29.083,48.917
614.00000000,29.250,48.917
604.00000000,29.417,48.917
601.00000000,29.583,48.917
600.00000000,29.750,48.917
594.00000000,29.917,48.917
589.00000000,30.083,48.917
582.00000000,30.250,48.917
576.00000000,30.417,48.917
571.00000000,30.583,48.917
565.00000000,30.750,48.917
563.00000000,30.917,48.917
563.00000000,31.083,48.917
562.00000000,31.250,48.917
558.00000000,31.417,48.917
556.00000000,31.583,48.917
553.00000000,31.750,48.917
547.00000000,31.917,48.917
544.00000000,32.083,48.917
538.00000000,32.250,48.917
545.00000000,32.417,48.917
545.00000000,32.583,48.917
539.00000000,32.750,48.917
527.00000000,32.917,48.917
519.00000000,33.083,48.917
512.00000000,33.250,48.917
509.00000000,33.417,48.917
502.00000000,33.583,48.917
497.00000000,33.750,48.917
503.00000000,33.917,48.917
507.00000000,34.083,48.917
509.00000000,34.250,48.917
515.00000000,34.417,48.917
519.00000000,34.583,48.917
526.00000000,34.750,48.917
527.00000000,34.917,48.917
528.00000000,35.083,48.917
530.00000000,35.250,48.917
527.00000000,35.417,48.917
519.00000000,35.583,48.917
520.00000000,35.750,48.917
523.00000000,35.917,48.917
527.00000000,36.083,48.917
544.00000000,36.250,48.917
542.00000000,36.417,48.917
536.00000000,36.583,48.917
531.00000000,36.750,48.917
528.00000000,36.917,48.917
529.00000000,37.083,48.917
530.00000000,37.250,48.917
527.00000000,37.417,48.917
514.00000000,37.583,48.917
510.00000000,37.750,48.917
513.00000000,37.917,48.917
519.00000000,38.083,48.917
527.00000000,38.250,48.917
525.00000000,38.417,48.917
524.00000000,38.583,48.917
528.00000000,38.750,48.917
523.00000000,38.917,48.917
512.00000000,39.083,48.917
507.00000000,39.250,48.917
508.00000000,39.417,48.917
509.00000000,39.583,48.917
502.00000000,39.750,48.917
500.00000000,39.917,48.917
499.00000000,40.083,48.917
501.00000000,40.250,48.917
709.00000000,22.083,48.750
806.00000000,22.250,48.750
905.00000000,22.417,48.750
933.00000000,22.583,48.750
1088.00000000,22.750,48.750
1233.00000000,22.917,48.750
1310.00000000,23.083,48.750
1376.00000000,23.250,48.750
1291.00000000,23.417,48.750
1241.00000000,23.583,48.750
1219.00000000,23.750,48.750
1186.00000000,23.917,48.750
1049.00000000,24.083,48.750
943.00000000,24.250,48.750
845.00000000,24.417,48.750
766.00000000,24.583,48.750
709.00000000,24.750,48.750
673.00000000,24.917,48.750
658.00000000,25.083,48.750
642.00000000,25.250,48.750
639.00000000,25.417,48.750
632.00000000,25.583,48.750
629.00000000,25.750,48.750
625.00000000,25.917,48.750
615.00000000,26.083,48.750
609.00000000,26.250,48.750
597.00000000,26.417,48.750
590.00000000,26.583,48.750
598.00000000,26.750,48.750
605.00000000,26.917,48.750
609.00000000,27.083,48.750
614.00000000,27.250,48.750
619.00000000,27.417,48.750
623.00000000,27.583,48.750
624.00000000,27.750,48.750
625.00000000,27.917,48.750
620.00000000,28.083,48.750
615.00000000,28.250,48.750
613.00000000,28.417,48.750
608.00000000,28.583,48.750
601.00000000,28.750,48.750
598.00000000,28.917,48.750
594.00000000,29.083,48.750
596.00000000,29.250,48.750
597.00000000,29.417,48.750
595.00000000,29.583,48.750
593.00000000,29.750,48.750
586.00000000,29.917,48.750
584.00000000,30.083,48.750
578.00000000,30.250,48.750
572.00000000,30.417,48.750
567.00000000,30.583,48.750
558.00000000,30.750,48.750
556.00000000,30.917,48.750
555.00000000,31.083,48.750
552.00000000,31.250,48.750
550.00000000,31.417,48.750
549.00000000,31.583,48.750
545.00000000,31.750,48.750
541.00000000,31.917,48.750
532.00000000,32.083,48.750
532.00000000,32.250,48.750
536.00000000,32.417,48.750
541.00000000,32.583,48.750
539.00000000,32.750,48.750
526.00000000,32.917,48.750
519.00000000,33.083,48.750
520.00000000,33.250,48.750
514.00000000,33.417,48.750
510.00000000,33.583,48.750
510.00000000,33.750,48.750
505.00000000,33.917,48.750
501.00000000,34.083,48.750
498.00000000,34.250,48.750
507.00000000,34.417,48.750
515.00000000,34.583,48.750
520.00000000,34.750,48.750
523.00000000,34.917,48.750
524.00000000,35.083,48.750
519.00000000,35.250,48.750
513.00000000,35.417,48.750
511.00000000,35.583,48.750
511.00000000,35.750,48.750
515.00000000,35.917,48.750
520.00000000,36.083,48.750
532.00000000,36.250,48.750
538.00000000,36.417,48.750
533.00000000,36.583,48.750
526.00000000,36.750,48.750
526.00000000,36.917,48.750
524.00000000,37.083,48.750
520.00000000,37.250,48.750
514.00000000,37.417,48.750
505.00000000,37.583,48.750
518.00000000,37.750,48.750
520.00000000,37.917,48.750
522.00000000,38.083,48.750
534.00000000,38.250,48.750
536.00000000,38.417,48.750
530.00000000,38.583,48.750
522.00000000,38.750,48.750
517.00000000,38.917,48.750
507.00000000,39.083,48.750
501.00000000,39.250,48.750
499.00000000,39.417,48.750
505.00000000,39.583,48.750
496.00000000,39.750,48.750
498.00000000,39.917,48.750
494.00000000,40.083,48.750
675.00000000,22.083,48.583
724.00000000,22.250,48.583
799.00000000,22.417,48.583
899.00000000,22.583,48.583
1049.00000000,22.750,48.583
1110.00000000,22.917,48.583
1248.00000000,23.083,48.583
1384.00000000,23.250,48.583
1310.00000000,23.417,48.583
1281.00000000,23.583,48.583
1295.00000000,23.750,48.583
1297.00000000,23.917,48.583
1251.00000000,24.083,48.583
1144.00000000,24.250,48.583
1006.00000000,24.417,48.583
862.00000000,24.583,48.583
773.00000000,24.750,48.583
703.00000000,24.917,48.583
662.00000000,25.083,48.583
644.00000000,25.250,48.583
635.00000000,25.417,48.583
629.00000000,25.583,48.583
630.00000000,25.750,48.583
623.00000000,25.917,48.583
611.00000000,26.083,48.583
601.00000000,26.250,48.583
589.00000000,26.417,48.583
580.00000000,26.583,48.583
581.00000000,26.750,48.583
586.00000000,26.917,48.583
592.00000000,27.083,48.583
599.00000000,27.250,48.583
604.00000000,27.417,48.583
610.00000000,27.583,48.583
614.00000000,27.750,48.583
613.00000000,27.917,48.583
607.00000000,28.083,48.583
606.00000000,28.250,48.583
603.00000000,28.417,48.583
599.00000000,28.583,48.583
596.00000000,28.750,48.583
592.00000000,28.917,48.583
587.00000000,29.083,48.583
585.00000000,29.250,48.583
584.00000000,29.417,48.583
583.00000000,29.583,48.583
584.00000000,29.750,48.583
581.00000000,29.917,48.583
577.00000000,30.083,48.583
574.00000000,30.250,48.583
567.00000000,30.417,48.583
562.00000000,30.583,48.583
550.00000000,30.750,48.583
551.00000000,30.917,48.583
553.00000000,31.083,48.583
551.00000000,31.250,48.583
550.00000000,31.417,48.583
542.00000000,31.583,48.583
539.00000000,31.750,48.583
533.00000000,31.917,48.583
519.00000000,32.083,48.583
512.00000000,32.250,48.583
520.00000000,32.417,48.583
527.00000000,32.583,48.583
527.00000000,32.750,48.583
521.00000000,32.917,48.583
512.00000000,33.083,48.583
509.00000000,33.250,48.583
511.00000000,33.417,48.583
510.00000000,33.583,48.583
508.00000000,33.750,48.583
507.00000000,33.917,48.583
511.00000000,34.083,48.583
510.00000000,34.250,48.583
504.00000000,34.417,48.583
507.00000000,34.583,48.583
508.00000000,34.750,48.583
511.00000000,34.917,48.583
510.00000000,35.083,48.583
501.00000000,35.250,48.583
502.00000000,35.417,48.583
499.00000000,35.583,48.583
494.00000000,35.750,48.583
497.00000000,35.917,48.583
508.00000000,36.083,48.583
518.00000000,36.250,48.583
522.00000000,36.417,48.583
521.00000000,36.583,48.583
520.00000000,36.750,48.583
521.00000000,36.917,48.583
521.00000000,37.083,48.583
517.00000000,37.250,48.583
509.00000000,37.417,48.583
507.00000000,37.583,48.583
515.00000000,37.750,48.583
522.00000000,37.917,48.583
528.00000000,38.083,48.583
535.00000000,38.250,48.583
542.00000000,38.417,48.583
540.00000000,38.583,48.583
531.00000000,38.750,48.583
525.00000000,38.917,48.583
512.00000000,39.083,48.583
508.00000000,39.250,48.583
505.00000000,39.417,48.583
501.00000000,39.583,48.583
498.00000000,39.750,48.583
489.00000000,39.917,48.583
637.00000000,22.083,48.417
671.00000000,22.250,48.417
705.00000000,22.417,48.417
745.00000000,22.583,48.417
827.00000000,22.750,48.417
1022.00000000,22.917,48.417
1211.00000000,23.083,48.417
1165.00000000,23.250,48.417
1284.00000000,23.417,48.417
1237.00000000,23.583,48.417
1292.00000000,23.750,48.417
1276.00000000,23.917,48.417
1262.00000000,24.083,48.417
1222.00000000,24.250,48.417
1196.00000000,24.417,48.417
1010.00000000,24.583,48.417
902.00000000,24.750,48.417
757.00000000,24.917,48.417
683.00000000,25.083,48.417
649.00000000,25.250,48.417
632.00000000,25.417,48.417
630.00000000,25.583,48.417
626.00000000,25.750,48.417
630.00000000,25.917,48.417
624.00000000,26.083,48.417
606.00000000,26.250,48.417
588.00000000,26.417,48.417
576.00000000,26.583,48.417
579.00000000,26.750,48.417
581.00000000,26.917,48.417
588.00000000,27.083,48.417
593.00000000,27.250,48.417
598.00000000,27.417,48.417
602.00000000,27.583,48.417
605.00000000,27.750,48.417
604.00000000,27.917,48.417
598.00000000,28.083,48.417
594.00000000,28.250,48.417
589.00000000,28.417,48.417
587.00000000,28.583,48.417
586.00000000,28.750,48.417
581.00000000,28.917,48.417
578.00000000,29.083,48.417
574.00000000,29.250,48.417
573.00000000,29.417,48.417
573.00000000,29.583,48.417
570.00000000,29.750,48.417
573.00000000,29.917,48.417
572.00000000,30.083,48.417
567.00000000,30.250,48.417
562.00000000,30.417,48.417
553.00000000,30.583,48.417
546.00000000,30.750,48.417
544.00000000,30.917,48.417
544.00000000,31.083,48.417
543.00000000,31.250,48.417
543.00000000,31.417,48.417
536.00000000,31.583,48.417
531.00000000,31.750,48.417
522.00000000,31.917,48.417
513.00000000,32.083,48.417
502.00000000,32.250,48.417
506.00000000,32.417,48.417
514.00000000,32.583,48.417
520.00000000,32.750,48.417
516.00000000,32.917,48.417
509.00000000,33.083,48.417
504.00000000,33.250,48.417
502.00000000,33.417,48.417
499.00000000,33.583,48.417
497.00000000,33.750,48.417
499.00000000,33.917,48.417
507.00000000,34.083,48.417
511.00000000,34.250,48.417
509.00000000,34.417,48.417
512.00000000,34.583,48.417
513.00000000,34.750,48.417
518.00000000,34.917,48.417
510.00000000,35.083,48.417
506.00000000,35.250,48.417
503.00000000,35.417,48.417
502.00000000,35.583,48.417
495.00000000,35.750,48.417
